time,total_packets
1645403876.1087725,6387315
1645403876.3099768,6387315
1645403876.511263,6387315
1645403876.7125306,6387315
1645403876.9137607,6387317
1645403877.1149642,6387317
1645403877.3162155,6387318
1645403877.5174825,6387318
1645403877.718743,6387320
1645403877.9199562,6387320
1645403878.1212041,6387320
1645403878.3224263,6387321
1645403878.5237303,6387321
1645403878.7249324,6387322
1645403878.9261796,6387322
1645403879.1274312,6387322
1645403879.3286963,6387322
1645403879.5299423,6387323
1645403879.7311733,6387325
1645403879.9324262,6387325
1645403880.1336856,6387331
1645403880.3350966,6387336
1645403880.536427,6387340
1645403880.7376657,6387341
1645403880.9389253,6387341
1645403881.1401982,6387341
1645403881.341477,6387341
1645403881.542737,6387341
1645403881.7438922,6387343
1645403881.9450905,6387343
1645403882.1463547,6387343
1645403882.3476152,6387343
1645403882.548772,6387343
1645403882.7499511,6387344
1645403882.9512103,6387344
1645403883.152477,6387344
1645403883.3537428,6387344
1645403883.5549479,6387344
1645403883.7562394,6387345
1645403883.9574883,6387345
1645403884.1587455,6387345
1645403884.3599396,6387345
1645403884.5611753,6387345
1645403884.7623737,6387346
1645403884.963647,6387346
1645403885.1648765,6387346
1645403885.3660812,6387346
1645403885.567336,6387346
1645403885.7686014,6387347
1645403885.9698389,6387347
1645403886.1710458,6387347
1645403886.372306,6387347
1645403886.573614,6387347
1645403886.7748904,6387349
1645403886.9760172,6387349
1645403887.1772869,6387349
1645403887.3785968,6387349
1645403887.5798604,6387349
1645403887.781098,6387350
1645403887.9823778,6387350
1645403888.1836355,6387350
1645403888.384893,6387352
1645403888.586166,6387352
1645403888.7874177,6387354
1645403888.9886794,6387355
1645403889.1898782,6387355
1645403889.3911293,6387355
1645403889.5923846,6387356
1645403889.7936485,6387358
1645403889.9948494,6387358
1645403890.1961994,6387358
1645403890.3974893,6387358
1645403890.5987537,6387358
1645403890.7999604,6387359
1645403891.00133,6387359
1645403891.2026327,6387359
1645403891.4038699,6387359
1645403891.6050842,6387359
1645403891.806349,6387361
1645403892.0076146,6387361
1645403892.2088544,6387361
1645403892.4100642,6387361
1645403892.6113534,6387361
1645403892.8126142,6387362
1645403893.0138478,6387362
1645403893.215058,6387362
1645403893.4163427,6387362
1645403893.6176045,6387362
1645403893.8188357,6387363
1645403894.0200372,6387363
1645403894.2212965,6387363
1645403894.4226003,6387363
1645403894.6238317,6387364
1645403894.8250694,6387365
1645403895.026318,6387365
1645403895.2276213,6387365
1645403895.4288547,6387365
1645403895.6300628,6387365
1645403895.831317,6387366
1645403896.0325873,6387366
1645403896.2338464,6387366
1645403896.4350386,6387366
1645403896.6362927,6387366
1645403896.8375673,6387368
1645403897.038798,6387368
1645403897.2399945,6387368
1645403897.441247,6387368
1645403897.6425145,6387369
1645403897.8437538,6387370
1645403898.0449562,6387370
1645403898.2462585,6387370
1645403898.4475164,6387371
1645403898.6487796,6387371
1645403898.8499794,6387373
1645403899.0512605,6387373
1645403899.252506,6387373
1645403899.4537668,6387385
1645403899.6553915,6387386
1645403899.8566463,6387387
1645403900.057899,6387387
1645403900.2591405,6387387
1645403900.4603949,6387387
1645403900.6616275,6387387
1645403900.8628583,6387388
1645403901.0640588,6387389
1645403901.2655935,6387389
1645403901.4668233,6387389
1645403901.6680255,6387390
1645403901.8693,6387392
1645403902.070553,6387392
1645403902.2717888,6387392
1645403902.4729881,6387392
1645403902.6742647,6387392
1645403902.8755276,6387393
1645403903.0767624,6387397
1645403903.2779627,6387397
1645403903.4792504,6387397
1645403903.6805081,6387397
1645403903.881772,6387398
1645403904.082845,6387398
1645403904.2838347,6387398
1645403904.484835,6387398
1645403904.6858346,6387399
1645403904.887046,6387400
1645403905.0883322,6387400
1645403905.2896085,6387400
1645403905.4908433,6387400
1645403905.6923118,6387400
1645403905.8936083,6387402
1645403906.0948393,6387402
1645403906.2960725,6387402
1645403906.497268,6387402
1645403906.6985192,6387402
1645403906.8997824,6387404
1645403907.1009881,6387404
1645403907.3022473,6387404
1645403907.5034788,6387404
1645403907.7047455,6387405
1645403907.905975,6387405
1645403908.1072571,6387407
1645403908.3085809,6387407
1645403908.509813,6387407
1645403908.7110207,6387408
1645403908.9122775,6387409
1645403909.1134796,6387409
1645403909.3147457,6387409
1645403909.515991,6387409
1645403909.7172613,6387412
1645403909.918509,6387412
1645403910.1197698,6387412
1645403910.3209305,6387414
1645403910.5221758,6387414
1645403910.723457,6387415
1645403910.9247465,6387415
1645403911.125837,6387415
1645403911.3268423,6387415
1645403911.5280588,6387415
1645403911.7293181,6387416
1645403911.930595,6387417
1645403912.1318471,6387417
1645403912.3330631,6387417
1645403912.5343204,6387417
1645403912.735551,6387418
1645403912.9367976,6387418
1645403913.1380124,6387418
1645403913.339264,6387418
1645403913.5405474,6387418
1645403913.7417789,6387419
1645403913.9429786,6387419
1645403914.1442618,6387419
1645403914.345533,6387419
1645403914.5467644,6387420
1645403914.7478366,6387421
1645403914.9488416,6387421
1645403915.1500423,6387421
1645403915.3513,6387421
1645403915.5525696,6387421
1645403915.7538052,6387422
1645403915.955002,6387422
1645403916.1561964,6387435
1645403916.357815,6387435
1645403916.5590346,6387435
1645403916.7602923,6387436
1645403916.961552,6387437
1645403917.162823,6387437
1645403917.3639536,6387437
1645403917.5651789,6387437
1645403917.7664273,6387438
1645403917.9677045,6387438
1645403918.168939,6387440
1645403918.3702083,6387441
1645403918.571463,6387441
1645403918.7727332,6387443
1645403918.9739456,6387443
1645403919.1751792,6387443
1645403919.376481,6387443
1645403919.5777712,6387444
1645403919.7789881,6387445
1645403919.9802456,6387445
1645403920.1814966,6387445
1645403920.3827822,6387445
1645403920.5839968,6387445
1645403920.7852554,6387446
1645403920.9865062,6387446
1645403921.1877782,6387446
1645403921.3889818,6387446
1645403921.5902448,6387446
1645403921.7914681,6387448
1645403921.9926665,6387448
1645403922.1938357,6387448
1645403922.3950512,6387448
1645403922.5963182,6387448
1645403922.7975528,6387449
1645403922.9987926,6387449
1645403923.1999972,6387449
1645403923.4012587,6387449
1645403923.6025307,6387449
1645403923.803805,6387450
1645403924.0050244,6387450
1645403924.2062757,6387450
1645403924.4075308,6387450
1645403924.6087685,6387451
1645403924.8100057,6387452
1645403925.0111969,6387452
1645403925.2124803,6387452
1645403925.4137373,6387452
1645403925.6148708,6387452
1645403925.816086,6387453
1645403926.017339,6387453
1645403926.2186012,6387453
1645403926.4198587,6387453
1645403926.6210654,6387453
1645403926.8223212,6387455
1645403927.0235543,6387455
1645403927.224781,6387455
1645403927.42598,6387455
1645403927.6272645,6387455
1645403927.8285153,6387456
1645403928.029778,6387456
1645403928.2309742,6387458
1645403928.432232,6387458
1645403928.6334755,6387458
1645403928.8347,6387459
1645403929.0358562,6387461
1645403929.237078,6387461
1645403929.4383388,6387461
1645403929.639567,6387462
1645403929.8407917,6387463
1645403930.04196,6387463
1645403930.2432501,6387463
1645403930.4444978,6387463
1645403930.6457577,6387463
1645403930.8469632,6387464
1645403931.048237,6387464
1645403931.2494962,6387464
1645403931.4507601,6387464
1645403931.6519563,6387464
1645403931.8532526,6387466
1645403932.0545287,6387467
1645403932.2557337,6387467
1645403932.4569411,6387467
1645403932.6582088,6387467
1645403932.8594713,6387469
1645403933.0613747,6387469
1645403933.2626104,6387469
1645403933.4638817,6387469
1645403933.6651113,6387469
1645403933.8663838,6387470
1645403934.0676546,6387470
1645403934.2688491,6387470
1645403934.47006,6387470
1645403934.671325,6387471
1645403934.872574,6387472
1645403935.0738225,6387472
1645403935.2750263,6387472
1645403935.4762888,6387472
1645403935.6777637,6387473
1645403935.8790312,6387474
1645403936.0803025,6387474
1645403936.281545,6387474
1645403936.4828155,6387474
1645403936.6840346,6387474
1645403936.885291,6387476
1645403937.0865312,6387476
1645403937.2877772,6387476
1645403937.488966,6387476
1645403937.6902523,6387477
1645403937.8915098,6387478
1645403938.0927918,6387479
1645403938.2940032,6387479
1645403938.4952912,6387480
1645403938.696548,6387480
1645403938.8977785,6387481
1645403939.0989742,6387481
1645403939.3002467,6387481
1645403939.5014813,6387481
1645403939.702744,6387482
1645403939.9039578,6387483
1645403940.1052582,6387483
1645403940.3066437,6387496
1645403940.5078957,6387500
1645403940.7091792,6387501
1645403940.9104607,6387504
1645403941.1117234,6387504
1645403941.3129573,6387504
1645403941.5142508,6387504
1645403941.715546,6387505
1645403941.9167957,6387508
1645403942.1179974,6387508
1645403942.3192523,6387508
1645403942.5205128,6387508
1645403942.7217736,6387509
1645403942.9229717,6387509
1645403943.124245,6387509
1645403943.3255007,6387509
1645403943.5267599,6387510
1645403943.7279594,6387512
1645403943.9292414,6387512
1645403944.1304903,6387512
1645403944.3317494,6387512
1645403944.5329542,6387512
1645403944.734204,6387513
1645403944.9354875,6387515
1645403945.1367474,6387516
1645403945.33794,6387516
1645403945.5391767,6387516
1645403945.7404418,6387518
1645403945.9416692,6387519
1645403946.1429052,6387519
1645403946.3441765,6387521
1645403946.5454497,6387522
1645403946.746708,6387523
1645403946.9479394,6387524
1645403947.149164,6387524
1645403947.3504236,6387524
1645403947.551692,6387525
1645403947.752929,6387527
1645403947.954197,6387528
1645403948.1554465,6387529
1645403948.356712,6387530
1645403948.5579236,6387530
1645403948.7591782,6387532
1645403948.9604561,6387533
1645403949.1617239,6387533
1645403949.3629284,6387533
1645403949.5641835,6387535
1645403949.7654781,6387536
1645403949.966736,6387536
1645403950.1679485,6387536
1645403950.3692372,6387536
1645403950.5704918,6387536
1645403950.7717538,6387537
1645403950.9730403,6387537
1645403951.174314,6387537
1645403951.375581,6387537
1645403951.5768514,6387537
1645403951.778065,6387538
1645403951.9793234,6387539
1645403952.1805646,6387539
1645403952.3818164,6387539
1645403952.5830185,6387539
1645403952.7842762,6387556
1645403952.98554,6387557
1645403953.18678,6387557
1645403953.3879778,6387557
1645403953.5892482,6387558
1645403953.790501,6387574
1645403953.9917805,6387576
1645403954.1930146,6387576
1645403954.3942697,6387576
1645403954.5955245,6387577
1645403954.796757,6387578
1645403954.9979541,6387578
1645403955.1992168,6387578
1645403955.4004416,6387578
1645403955.601756,6387578
1645403955.802991,6387592
1645403956.0042582,6387592
1645403956.205507,6387592
1645403956.40676,6387594
1645403956.6079817,6387594
1645403956.8092608,6387596
1645403957.0105045,6387596
1645403957.2117643,6387596
1645403957.4129672,6387596
1645403957.614227,6387596
1645403957.8155077,6387598
1645403958.0167627,6387598
1645403958.2179654,6387599
1645403958.4192562,6387599
1645403958.6205065,6387599
1645403958.821737,6387600
1645403959.0229354,6387601
1645403959.2241764,6387601
1645403959.4254284,6387601
1645403959.6266904,6387602
1645403959.8279254,6387603
1645403960.029164,6387603
1645403960.2304428,6387603
1645403960.4317038,6387603
1645403960.632878,6387603
1645403960.8340828,6387604
1645403961.035334,6387604
1645403961.2365694,6387605
1645403961.438247,6387606
1645403961.6394992,6387607
1645403961.8406887,6387609
1645403962.04186,6387609
1645403962.2430496,6387609
1645403962.444344,6387609
1645403962.645532,6387609
1645403962.846768,6387610
1645403963.0479083,6387610
1645403963.249169,6387610
1645403963.45044,6387610
1645403963.6516268,6387610
1645403963.8528588,6387611
1645403964.054077,6387612
1645403964.255331,6387612
1645403964.4565694,6387612
1645403964.6577754,6387613
1645403964.8589642,6387614
1645403965.0601578,6387614
1645403965.2613482,6387614
1645403965.4624982,6387617
1645403965.6641006,6387620
1645403965.866038,6387629
1645403966.0672164,6387634
1645403966.268619,6387654
1645403966.4700255,6387668
1645403966.6715558,6387678
1645403966.8728328,6387701
1645403967.0740666,6387720
1645403967.275546,6387742
1645403967.4772112,6387759
1645403967.6786892,6387763
1645403967.8802905,6387773
1645403968.0818558,6387788
1645403968.283175,6387803
1645403968.4845335,6387815
1645403968.6859899,6387815
1645403968.8874598,6387816
1645403969.0888433,6387816
1645403969.2905018,6387816
1645403969.4919791,6387824
1645403969.6932054,6387826
1645403969.8944123,6387827
1645403970.0956185,6387827
1645403970.2968063,6387829
1645403970.497999,6387829
1645403970.699244,6387829
1645403970.900499,6387830
1645403971.1017075,6387830
1645403971.3029041,6387830
1645403971.504166,6387833
1645403971.7053664,6387833
1645403971.9065971,6387835
1645403972.1077929,6387835
1645403972.3089821,6387835
1645403972.5101871,6387835
1645403972.7114146,6387835
1645403972.9126077,6387836
1645403973.1138027,6387836
1645403973.3149726,6387836
1645403973.516184,6387836
1645403973.7173696,6387837
1645403973.9185896,6387837
1645403974.1197782,6387837
1645403974.3209178,6387837
1645403974.5220945,6387838
1645403974.723333,6387839
1645403974.9246,6387839
1645403975.1257963,6387839
1645403975.32699,6387839
1645403975.528203,6387839
1645403975.7294705,6387840
1645403975.9306626,6387840
1645403976.1318607,6387840
1645403976.3330522,6387840
1645403976.5342927,6387840
1645403976.735561,6387841
1645403976.93675,6387842
1645403977.1379304,6387842
1645403977.3391576,6387842
1645403977.5403593,6387842
1645403977.7415547,6387843
1645403977.9427428,6387843
1645403978.1439295,6387843
1645403978.3451598,6387844
1645403978.5463538,6387846
1645403978.7475822,6387848
1645403978.9487736,6387848
1645403979.149962,6387848
1645403979.3511674,6387848
1645403979.5523586,6387849
1645403979.7535837,6387850
1645403979.954779,6387850
1645403980.1559277,6387850
1645403980.3571537,6387850
1645403980.5583968,6387850
1645403980.7596176,6387851
1645403980.9608195,6387852
1645403981.1620088,6387853
1645403981.3632097,6387853
1645403981.5644433,6387853
1645403981.7656412,6387854
1645403981.9668288,6387855
